SMILES,Lab,RT
CC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,San_Francisco_OCME,5.67
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,San_Francisco_OCME,6.51
CCC(=O)N(c1ccccc1)C1CCN(CCc2cc(OC)cc(OC)c2)CC1,San_Francisco_OCME,7.29
CCC(=O)N(c1ccccc1)C1CCN(C(C)Cc2cc(OC)c(Cl)cc2OC)CC1,San_Francisco_OCME,7.91
CCC(=O)N(c1ccccc1)C(C)CCN(C)CCc1ccccc1,San_Francisco_OCME,6.84
CCc1cc(OC)c(CC(C)N)cc1OC,San_Francisco_OCME,5.39
CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,San_Francisco_OCME,5.24
CCCC(=O)N1CCN(CC=Cc2ccccc2)CC1,San_Francisco_OCME,7.38
CCC(=O)N(c1ccccc1)C1CCN(C(C)(C)Cc2ccccc2)CC1,San_Francisco_OCME,7.12
CCC(=O)N(c1ccccc1)C1CCN(CCc2cc(OC)c(C(C)C)cc2OC)CC1,San_Francisco_OCME,8.52
O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC1CC1,San_Francisco_OCME,9.2
O=C(NN=C1C(=O)N(CCCCCF)c2ccccc21)c1ccccc1,San_Francisco_OCME,9.87
COc1ccccc1N(C(=O)c1ccco1)C1CCN(CCc2ccccc2)CC1,San_Francisco_OCME,6.79
COc1cc(CCNCc2ccccc2OC)c(OC)cc1I,San_Francisco_OCME,7.59
CCC(=O)N(c1ccccc1)C1CCN(CC(O)c2cccs2)CC1,San_Francisco_OCME,5.71
Cc1nnc2n1-c1ccc(Br)cc1C(c1ccccc1F)=NC2,San_Francisco_OCME,7.91
Cc1ccccc1-n1c(C)nc2ccccc2c1=O,San_Francisco_OCME,7.4
CCCCCN1C(=O)C(=NNC(=O)c2ccccc2)c2ccccc21,San_Francisco_OCME,10.14
CCC(=O)N(c1ccccc1)C1CCN(CCc2cc(OC)c([N+](=O)[O-])cc2OC)CC1,San_Francisco_OCME,7.61
CCSc1cc(OC)c(CCN2CCC(N(C(=O)CC)c3ccccc3)CC2)cc1OC,San_Francisco_OCME,8.31
CCCCC(=O)N(c1ccc(OC)cc1)C1CCN(CCc2ccccc2)CC1,San_Francisco_OCME,6.96
CCCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1C,San_Francisco_OCME,7.0
CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCNCC1,San_Francisco_OCME,4.27
COc1cc(CCN)cc(OC)c1OC,San_Francisco_OCME,2.78
COc1cccc2[nH]cc(CCN(C(C)C)C(C)C)c12,San_Francisco_OCME,6.25
CC(N)Cc1ccc2c(c1)OCO2,San_Francisco_OCME,3.02
CN(C)C1CCCCC1N(C)C(=O)c1ccc2c(c1)OCO2,San_Francisco_OCME,4.71
CC(N)C(O)c1ccccc1,San_Francisco_OCME,2.17
CC(=O)N(c1ccc(Cl)cc1)C1CCN(CCc2ccccc2)CC1,San_Francisco_OCME,6.68
COC(=O)C1C(OC(=O)c2cccc(O)c2)CC2CCC1N2C,San_Francisco_OCME,3.67
O=C(c1ccoc1)N(c1ccc(F)cc1)C1CCN(CCc2ccccc2)CC1,San_Francisco_OCME,6.59
CC(=O)N(c1ccccc1)C1CCN(CCc2cccc(C)c2)CC1,San_Francisco_OCME,6.68
CCC(=O)N(c1ccccc1)C1CCN(CCc2c[nH]c3ccccc23)CC1,San_Francisco_OCME,6.3
CCCCCn1cc(C(=O)c2cccc3ccccc23)c2ccccc21,San_Francisco_OCME,10.3
CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(Cc2ccccc2)CC1,San_Francisco_OCME,6.6
COCC(=O)N(c1ccc(OC)cc1)C1CCN(CCc2ccccc2)CC1,San_Francisco_OCME,5.49
CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,San_Francisco_OCME,7.75
Cc1ccc(N(C(=O)C2CC2)C2CCN(CCc3ccccc3)CC2)cc1,San_Francisco_OCME,7.05
CC(=O)N(c1ccc(F)cc1)C1CCN(CCc2ccccc2)CC1,San_Francisco_OCME,5.31
CCCC(=O)N(c1ccc(OC)cc1)C1CCN(CCc2ccccc2)CC1,San_Francisco_OCME,6.97
CCCC(=O)N(c1ccccc1)C1CCN(C(C)Cc2ccccc2)CC1,San_Francisco_OCME,6.7
CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,San_Francisco_OCME,8.58
COC1=CC=C2C3Cc4ccc(OC)c5c4C2(CCN3C)C1O5,San_Francisco_OCME,5.37
CC(N)Cc1ccc2cc[nH]c2c1,San_Francisco_OCME,3.28
O=[N+]([O-])c1ccc(CCN2CCCCC2=NS(=O)(=O)c2ccc(Cl)cc2)cc1,San_Francisco_OCME,9.27
CCNC(C)C(=O)c1ccc(CC)cc1,San_Francisco_OCME,4.72
Cc1ccc(C(=O)N(c2ccccc2)C2CCN(CCc3ccccc3)CC2)cc1,San_Francisco_OCME,7.55
CC=C(C)C(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,San_Francisco_OCME,7.16
CCC(=O)N(c1ccc(C)cc1)C1CCN(CCc2ccccc2)CC1,San_Francisco_OCME,6.53
CCC(C)C(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,San_Francisco_OCME,6.76
CC(C(=O)c1ccc(Cl)cc1)N1CCCC1,San_Francisco_OCME,4.24
NCCc1c[nH]c2c(Cl)cc(Cl)cc12,San_Francisco_OCME,4.89
CN(C)CCc1c[nH]c2cccc(OP(=O)(O)O)c12,San_Francisco_OCME,2.13
O=C(Oc1cccc2cccnc12)c1cn(CCCCCF)c2ccccc12,San_Francisco_OCME,9.79
Cc1nnc2n1-c1ccc([N+](=O)[O-])cc1C(c1ccccc1Cl)=NC2,San_Francisco_OCME,7.43
CCC(=O)N(c1ccccc1)C1CCN(C(C)Cc2cc(OC)c(C)cc2OC)CC1,San_Francisco_OCME,7.99
CCC(=O)N(c1ccccc1)C1CCN(C(C)Cc2c3c(c(Br)c4c2OCC4)OCC3)CC1,San_Francisco_OCME,8.94
COC(=O)C(NC(=O)c1nn(CCCCO)c2ccccc12)C(C)(C)C,San_Francisco_OCME,7.82
COc1cc([N+](=O)[O-])c(OC)cc1CCN,San_Francisco_OCME,3.34
O=C(C1CCC1)N(c1ccc(Cl)cc1)C1CCN(CCc2ccccc2)CC1,San_Francisco_OCME,7.03
CCCCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,San_Francisco_OCME,7.16
CNC(C)Cc1ccccc1OC,San_Francisco_OCME,4.04
CCC(=O)N1C(C)CN(CC=Cc2ccccc2)CC1C,San_Francisco_OCME,8.54
Clc1cccc(C2(N3CCCCC3)CCCCC2)c1,San_Francisco_OCME,6.84
CC(C)C(NC(=O)c1nn(CC2CCCCC2)c2ccccc12)C(N)=O,San_Francisco_OCME,8.96
COc1ccc(C2(N3CCCCC3)CCCCC2)cc1,San_Francisco_OCME,6.8
CCCCCCn1nc(C(=O)NC(C(N)=O)C(C)(C)C)c2ccccc21,San_Francisco_OCME,9.09
O=C(C1CCCC1)N(c1ccc(F)cc1)C1CCN(CCc2ccccc2)CC1,San_Francisco_OCME,7.04
CCC(=O)N(c1ccccc1)C1CCNCC1,San_Francisco_OCME,4.1
CNC(C)Cc1ccc(O)cc1,San_Francisco_OCME,2.15
CC(=O)N(c1ccc(C)cc1)C1CCN(CCc2ccccc2)CC1,San_Francisco_OCME,6.17
CCN(CC)C(C)C(=O)c1ccc(C)cc1,San_Francisco_OCME,4.47
CN1C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,San_Francisco_OCME,3.01
CC(C)C(NC(=O)c1nn(Cc2ccc(F)cc2)c2ccccc12)C(N)=O,San_Francisco_OCME,8.16
CCc1cc(OC)c(CCNCc2ccccc2O)cc1OC,San_Francisco_OCME,6.85
O=C(C1CCC1)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,San_Francisco_OCME,7.03
CNC(C)C(=O)c1ccc(F)cc1,The_University_of_Queensland,4.95
CCCC(NCC)C(=O)c1ccc2c(c1)OCO2,The_University_of_Queensland,8.22
COC(=O)C(NC(=O)c1nn(CCCCCF)c2ccccc12)C(C)(C)C,The_University_of_Queensland,14.05
CCCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,The_University_of_Queensland,10.58
CCc1cccc(C(=O)C(C)NC)c1,The_University_of_Queensland,7.68
CCC(NC)C(=O)c1ccc2c(c1)OCO2,The_University_of_Queensland,6.76
CN(C)C1(CNC(=O)c2ccc(Cl)c(Cl)c2)CCCCC1,The_University_of_Queensland,9.55
CCc1cc2c(s1)-n1c(C)nnc1CN=C2c1ccccc1Cl,The_University_of_Queensland,12.95
CC(C)(c1ccccc1)n1ccc2c(c1=O)c1ccccc1n2CCCCCF,The_University_of_Queensland,14.54
CC(N)Cc1ccc(F)cc1,The_University_of_Queensland,4.85
CCC1CN2CCc3c([nH]c4cccc(OC)c34)C2CC1C(=COC)C(=O)OC,The_University_of_Queensland,13.58
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,The_University_of_Queensland,12.03
COc1cc(CCNCc2ccccc2OC)c(OC)cc1I,The_University_of_Queensland,11.75
CCC(NC)C(=O)c1ccccc1,The_University_of_Queensland,5.94
CCNC1(c2ccccc2)CCCCC1=O,The_University_of_Queensland,7.84
O=C(c1ccco1)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,The_University_of_Queensland,10.53
CCC1CN2CCC3(O)C(=Nc4cccc(OC)c43)C2CC1C(=COC)C(=O)OC,The_University_of_Queensland,9.02
CNC(C)C(=O)c1ccccc1,The_University_of_Queensland,4.89
CCN(CC)CCn1c(Cc2ccc(OC(C)C)cc2)nc2cc([N+](=O)[O-])ccc21,The_University_of_Queensland,10.4
COC(=O)C(NC(=O)c1nn(Cc2ccc(F)cc2)c2ccccc12)C(C)C,The_University_of_Queensland,13.85
CCC(NC)C(=O)c1ccc(C)cc1,The_University_of_Queensland,7.42
CCCCCn1c2ccccc2c2c(=O)n(C(C)(C)c3ccccc3)ccc21,The_University_of_Queensland,14.91
CCC(NC)C(=O)c1cccc(C)c1,The_University_of_Queensland,7.32
COc1cc(CCNCc2ccccc2OC)c(OC)cc1Br,The_University_of_Queensland,11.32
CCCCCC(NCC)C(=O)c1ccccc1,The_University_of_Queensland,9.54
CC(c1ccc(Br)cc1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,The_University_of_Queensland,10.1
CCCCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,The_University_of_Queensland,11.14
CCCC(NC)C(=O)c1ccc2c(c1)OCO2,The_University_of_Queensland,7.79
CNC(C)C(=O)c1cccc(C)c1,The_University_of_Queensland,6.42
CCN(CC)CCn1c(Cc2ccc(OC)cc2)nc2cc([N+](=O)[O-])ccc21,The_University_of_Queensland,9.27
CCNC1(c2cccc(OC)c2)CCCCC1=O,The_University_of_Queensland,8.56
COc1cc(CCNCc2ccccc2OC)c(OC)cc1Cl,The_University_of_Queensland,11.08
CCC(C(=O)c1ccc2c(c1)OCO2)N(C)C,The_University_of_Queensland,7.1
CCOC(=O)C(NC(=O)c1cn(CCCCCF)c2ccccc12)C(C)C,The_University_of_Queensland,13.58
CCNC(CC)C(=O)c1ccc2c(c1)OCO2,The_University_of_Queensland,7.3
CCc1ccc(C(=O)C(C)NC)cc1,The_University_of_Queensland,7.83
CCCOc1ccc(Cc2nc3cc([N+](=O)[O-])ccc3n2CCN(CC)CC)cc1,The_University_of_Queensland,10.69
CNC1(c2ccccc2F)CCCCC1=O,The_University_of_Queensland,7.13
COC(=O)C(NC(=O)c1cn(CCCCCF)c2ccccc12)C(C)(C)C,The_University_of_Queensland,13.49
CCNC(C)C(=O)c1ccc(C)cc1,The_University_of_Queensland,7.08
CCC(=O)N1C(C)CN(CC=Cc2ccccc2)CC1C,The_University_of_Queensland,8.57
O=C(c1ccco1)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,Trondheim,7.3
O=C1CN=C(c2ccccc2Cl)c2cc(Br)ccc2N1,Trondheim,9.62
C=CC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,Trondheim,6.78
Cc1nnc2n1-c1ccc(N)cc1C(c1ccccc1Cl)=NC2,Trondheim,5.56
CC1(C)C(C(=O)c2cn(CCCCC(=O)O)c3ccccc23)C1(C)C,Trondheim,12.13
COC(=O)C(NC(=O)c1cn(CC2CCCCC2)c2ccccc12)C(C)(C)C,Trondheim,14.02
O=C(C1CC1)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,Trondheim,7.47
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,Trondheim,8.486
CNC(C)Cc1ccc2occc2c1,Trondheim,4.11
O=C(c1cccc2ccccc12)c1cn(CCCCCF)c2ccc(O)cc12,Trondheim,11.49
CC(C)C(NC(=O)c1nn(CC2CCC(O)CC2)c2ccccc12)C(N)=O,Trondheim,7.53
CC(C)C(NC(=O)c1nn(CCCCC(=O)O)c2ccccc12)C(N)=O,Trondheim,7.07
O=C(O)CCCCn1cc(C(=O)Oc2cccc3cccnc23)c2ccccc21,Trondheim,10.53
CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCc2ccccc2)CC1,Trondheim,7.65
CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,Trondheim,9.26
CN(C)C1CCCCC1N(C)C(=O)c1ccc(Cl)c(Cl)c1,Trondheim,6.93
O=C(O)CCCCn1nc(C(=O)NC23CC4CC(CC(C4)C2)C3)c2ccccc21,Trondheim,12.59
O=C1Nc2ccc(Br)cc2C(c2ccccc2Cl)=NC1O,Trondheim,8.7
CC(O)CCCn1cc(C(=O)C2C(C)(C)C2(C)C)c2ccccc21,Trondheim,12.49
OCc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,Trondheim,7.98
O=C(NC12CC3CC(CC(C3)C1)C2)c1nn(CCCCCO)c2ccccc12,Trondheim,12.97
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,Trondheim,7.33
CCNC(C)Cc1ccc2occc2c1,Trondheim,4.62
O=C(c1cccc2ccccc12)c1cn(CCCC(O)CF)c2ccccc12,Trondheim,10.83
CCOC(=O)C(c1ccccc1)C1CCCCN1,Trondheim,5.66
CC(O)CCCn1nc(C(=O)NC23CC4CC(CC(C4)C2)C3)c2ccccc21,Trondheim,12.92
C=C(C)C(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,Trondheim,7.31
COCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,Trondheim,5.85
O=C(O)CCCCn1cc(C(=O)Cc2ccccc2Cl)c2ccccc21,Trondheim,11.03
O=C(NC12CC3CC(CC(C3)C1)C2)c1nn(CCCC(O)CF)c2ccccc12,Trondheim,12.8
O=C1Nc2ccc(Br)cc2C(c2ccccn2)=NC1O,Trondheim,5.95
O=C1Nc2ccc(Br)cc2C(c2ccccc2F)=NC1O,Trondheim,8.24
CCc1ccc(C(=O)c2cn(CCCCC(=O)O)c3ccccc23)c2ccccc12,Trondheim,12.38
CCCCCn1nc(C(=O)NC(C(=O)O)C(C)C)c2ccccc21,Trondheim,11.92
Cc1ccc(C(=O)c2cn(CCCCC(=O)O)c3ccccc23)c2ccccc12,Trondheim,11.83
CC(O)CCCn1cc(C(=O)c2ccc(O)cc2)c2ccccc21,Trondheim,8.29
CC1(C)C(C(=O)c2cn(CCCCCO)c3ccccc23)C1(C)C,Trondheim,12.41
Cc1nnc2n1-c1ccc(Br)cc1C(c1ccccn1)=NC2,Trondheim,6.37
COc1ccc(C(=O)c2cn(CCCCC(=O)O)c3ccccc23)cc1,Trondheim,9.88
COc1ccccc1CC(=O)c1cn(CCCCC(=O)O)c2ccccc12,Trondheim,10.38
O=C1CC(=O)N(c2ccccc2)c2cc(Cl)ccc2N1,Trondheim,8.26
CCNC1(c2ccccc2)CCCCC1=O,University_Hospital_of_Northern_Norway,3.21
COc1cc(CCNCc2ccccc2O)c(OC)cc1I,University_Hospital_of_Northern_Norway,7.73
Cc1ccc(C(=O)c2cn(CCCC(C)O)c3ccccc23)c2ccccc12,University_Hospital_of_Northern_Norway,11.52
CCCC(C(=O)c1ccc2c(c1)OCO2)N1CCCC1,University_Hospital_of_Northern_Norway,4.61
COc1cccc(C2(N3CCCCC3)CCCCC2)c1,University_Hospital_of_Northern_Norway,6.49
O=C(c1cccc2ccccc12)c1cn(CCCCO)c2ccccc12,University_Hospital_of_Northern_Norway,11.16
CNC1(c2ccccc2F)CCCCC1=O,University_Hospital_of_Northern_Norway,2.74
CC1(C)C(C(=O)c2cn(CCCC(O)CF)c3ccccc23)C1(C)C,University_Hospital_of_Northern_Norway,11.42
CCCCCn1cc(C(=O)c2ccc(CC)c3ccccc23)c2ccccc21,University_Hospital_of_Northern_Norway,12.37
COc1ccccc1C(Cc1ccccc1)N1CCCCC1,University_Hospital_of_Northern_Norway,7.41
O=C(c1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,University_Hospital_of_Northern_Norway,11.77
COc1ccc2[nH]cc(CCN(C)C)c2c1,University_Hospital_of_Northern_Norway,2.74
CCNC1(c2cccc(OC)c2)CCCCC1=O,University_Hospital_of_Northern_Norway,3.94
CCCCCn1cc(C(=O)c2cccc3ccccc23)c2c(O)cccc21,University_Hospital_of_Northern_Norway,11.36
CCCCCn1cc(C(=O)c2ccc(OC)c3ccccc23)c2ccccc21,University_Hospital_of_Northern_Norway,12.13
CNC(C)Cc1cccs1,University_Hospital_of_Northern_Norway,1.99
NCC(CC(=O)O)c1ccccc1,University_Hospital_of_Northern_Norway,1.27
CCCCCn1nc(C(=O)NC23CC4CC(CC(C4)C2)C3)c2ccccc21,University_Hospital_of_Northern_Norway,13.04
CCCCCn1cc(C(=O)C2C(C)(C)C2(C)C)c2ccccc21,University_Hospital_of_Northern_Norway,12.34
CCCC(NCC)C(=O)c1ccc2c(c1)OCO2,University_Hospital_of_Northern_Norway,4.28
CNC(C)C(=O)c1ccc(C)cc1,University_Hospital_of_Northern_Norway,3.06
c1ccc(CN2CCNCC2)cc1,University_Hospital_of_Northern_Norway,1.28
CC1(C)C(C(=O)c2cn(CCCCCF)c3ccccc23)C1(C)C,University_Hospital_of_Northern_Norway,11.95
Oc1cccc(C2(N3CCCCC3)CCCCC2)c1,University_Hospital_of_Northern_Norway,4.36
O=C(c1cccc2ccccc12)c1cn(CCCC(O)CF)c2ccccc12,University_Hospital_of_Northern_Norway,11.31
NC12CC3CC(CC(C3)C1)C2,University_Hospital_of_Northern_Norway,2.92
CC1(C)C(C(=O)c2cn(CCCCCO)c3ccccc23)C1(C)C,University_Hospital_of_Northern_Norway,11.6
CCCC(C(=O)c1ccccc1)N1CCCC1,University_Hospital_of_Northern_Norway,4.44
COC(=O)C(c1ccc(F)cc1)C1CCCCN1,University_Hospital_of_Northern_Norway,4.53
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,University_Hospital_of_Northern_Norway,8.33
CC1(C)C(C(=O)c2cn(CCCCC(=O)O)c3ccccc23)C1(C)C,University_Hospital_of_Northern_Norway,11.51
O=C(NC12CC3CC(CC(C3)C1)C2)c1nn(CCCCCO)c2ccccc12,University_Hospital_of_Northern_Norway,11.78
CCCCCn1c2ccccc2c2c(=O)n(C(C)(C)c3ccccc3)ccc21,University_Hospital_of_Northern_Norway,11.95
CN1C(=O)CN=C(c2ccccc2Cl)c2cc(Cl)ccc21,University_Hospital_of_Northern_Norway,10.84
CNC(C)C(O)c1ccc(C)cc1,University_Hospital_of_Northern_Norway,3.01
CC(O)CCCn1cc(C(=O)Cc2ccccc2Cl)c2ccccc21,University_Hospital_of_Northern_Norway,11.27
CNC(C)C(=O)c1ccc2c(c1)OCO2,University_Hospital_of_Northern_Norway,2.04
COc1cc(CCN)c(OC)cc1Br,University_Hospital_of_Northern_Norway,4.57
COc1ccccc1CC(=O)c1cn(CCCC(C)O)c2ccccc12,University_Hospital_of_Northern_Norway,11.0
CCN(CC)CC(C)(C)COC(=O)c1ccc(N)cc1,University_Hospital_of_Northern_Norway,3.48
CC(=O)Oc1cccc2[nH]cc(CCN(C)C)c12,University_Hospital_of_Northern_Norway,2.96
CCc1ccc(C(=O)c2cn(CCCCCO)c3ccccc23)c2ccccc12,University_Hospital_of_Northern_Norway,11.64
Cc1ccc(C(=O)c2cn(CCCCCO)c3ccccc23)c2ccccc12,University_of_Athens,10.64
CCCCCn1cc(C(=O)CC(C)(C)C(C)(C)O)c2ccccc21,University_of_Athens,11.59
COc1ccc(OC)c(CCN)c1,University_of_Athens,4.43
c1ccc(C2(N3CCCCC3)CCCCC2)cc1,University_of_Athens,5.74
O=C(NCc1ccccc1)c1cn(CCCCCF)c2ccccc12,University_of_Athens,10.01
CC(N)Cc1cccc(F)c1,University_of_Athens,4.39
O=C(Oc1cccc2cccnc12)c1cn(Cc2ccc(F)cc2)c2ccccc12,University_of_Athens,11.07
CCCCCn1nc(C(=O)NC(C(N)=O)C(C)C)c2ccccc21,University_of_Athens,10.54
CCCCCn1nc(C(=O)NC(C)(C)c2ccccc2)c2ccccc21,University_of_Athens,12.46
CC12CC3CC(C)(C1)CC(N)(C3)C2,University_of_Athens,6.91
COC(=O)C(NC(=O)c1nn(CC2CCCCC2)c2ccccc12)C(C)(C)C,University_of_Athens,12.87
CC1(C)C(C(=O)c2cn(CCCC(F)(F)F)c3ccccc23)C1(C)C,University_of_Athens,12.02
COc1ccc(CC(C)N)cc1OC,University_of_Athens,3.94
CCCCCn1cc(C(=O)c2ccc(Cl)c3ccccc23)c2ccccc21,University_of_Athens,13.28
CCCCCn1c2ccccc2c2cc(C(=O)c3cccc4ccccc34)ccc21,University_of_Athens,14.22
Cc1c(C(=O)c2cccc3ccccc23)c2cccc3c2n1C(CN1CCOCC1)CO3,University_of_Athens,10.93
COc1cc(CC(C)N)c(OC)cc1Cl,University_of_Athens,5.67
CC(C)N(CCc1c[nH]c2ccccc12)C(C)C,University_of_Athens,4.87
O=C(Nc1cccc2ccccc12)c1nn(CCCCCF)c2ccccc12,University_of_Athens,11.84
CCCCCn1cc(C(=O)c2cccc3ccccc23)c2cc(O)ccc21,University_of_Athens,11.26
COc1cc(CC(C)N)c(OC)cc1Br,University_of_Athens,5.93
CC(C)(C)C(NC(=O)c1nn(CC2CCCCC2)c2ccccc12)C(N)=O,University_of_Athens,11.82
Clc1ccccc1N1CCNCC1,University_of_Athens,5.08
CC(C)(C)C(NC(=O)c1cn(CC2CCCCC2)c2ccccc12)C(N)=O,University_of_Athens,11.67
CCCC(C(=O)c1ccc2ccccc2c1)N1CCCC1,University_of_Athens,7.33
CCNC1(c2cccc(OC)c2)CCCCC1=O,University_of_Athens,4.93
CC(C(=O)c1ccccc1)N(C)C,University_of_Athens,3.64
CCCCCn1nc(C(=O)Nc2cccc3ccccc23)c2ccccc21,University_of_Athens,13.03
CCC(=O)N(c1ccccc1)C1CCNCC1C,University_of_Athens,5.01
COc1cc(CC(C)N)c(OC)cc1C,University_of_Athens,5.83
CNC(C)Cc1ccc(O)cc1,University_of_Athens,2.98
C=CCN(CC=C)CCc1c[nH]c2ccc(OC)cc12,University_of_Athens,4.89
CCC(C(=O)c1ccc2c(c1)OCO2)N(C)C,University_of_Athens,4.38
CC(C)(C)C(NC(=O)c1nn(Cc2ccc(F)cc2)c2ccccc12)C(N)=O,University_of_Athens,10.26
NCC1(CC(=O)O)CCCCC1,University_of_Athens,3.78
CCCC(C(=O)c1ccc(C)cc1)N1CCCC1,University_of_Athens,6.03
O=C(Nc1cccc2cccnc12)c1nn(CCCCCF)c2ccccc12,University_of_Athens,12.52
O=C(c1cccc2ccccc12)c1cn(CCN2CCOCC2)c2ccccc12,University_of_Athens,9.88
CN1CCCCC(n2cc(C(=O)c3cccc4ccccc34)c3ccccc32)C1,University_of_Athens,8.61
COc1ccc2[nH]cc(CC(C)N)c2c1,University_of_Athens,4.36
CCCCn1cc(C(=O)c2cccc3ccccc23)c2c(O)cccc21,University_of_Athens,11.96
O=C1Nc2ccc(Br)cc2C(c2ccccc2Cl)=NC1O,University_of_Athens,8.34
CC(N)Cc1ccc(F)cc1,University_of_Athens,4.39
CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1,University_of_Athens,8.66
Cc1nnc2n1-c1ccc(Br)cc1C(c1ccccc1F)=NC2,University_of_Athens,8.04
CCCCCn1cc(C(=O)Cc2cccc(OC)c2)c2ccccc21,University_of_Athens,11.64
CCCCCn1c(C)c(C(=O)c2cccc3ccccc23)c2ccccc21,University_of_Athens,12.64
COc1cccc(C2(O)CCCCC2CN(C)C)c1,University_of_Athens,4.88
CC(N)Cc1ccc2occc2c1,University_of_Athens,4.79
COC(=O)C(NC(=O)c1nn(CC2CCCCC2)c2ccccc12)C(C)C,University_of_Athens,12.39
CCCCCCn1cc(C(=O)c2cccc3ccccc23)c2ccccc21,University_of_Athens,12.93
CCCCn1cc(C(=O)c2cccc3ccccc23)c2cc(O)ccc21,University_of_Athens,11.29
CCOC(=O)C(c1ccccc1)C1CCCCN1,University_of_Athens,5.08
CCCCCCCC(C)(C)c1ccc(C2CCCC(O)C2)c(O)c1,University_of_Athens,13.51
CC(N)Cc1c2ccoc2c(Br)c2ccoc12,University_of_Athens,7.41
Cc1nnc2n1-c1ccc([N+](=O)[O-])cc1C(c1ccccc1Cl)=NC2,University_of_Athens,7.24
CN1CCCCC1Cn1cc(C(=O)C2C(C)(C)C2(C)C)c2ccccc21,University_of_Athens,8.81
CC1(C)C(C(=O)c2cn(Cc3ccc(F)cc3)c3ccccc23)C1(C)C,University_of_Athens,12.23
CNC1(c2ccccc2Cl)CCCCC1=O,University_of_Athens,4.61
CCCCn1cc(C(=O)c2cccc3ccccc23)c2ccccc21,University_of_Athens,11.88
CCCCCCCn1cc(C(=O)c2cccc3ccccc23)c2ccccc21,University_of_Athens,13.37
CCCCCn1cc(C(=O)C2C(C)(C)C2(C)C)c2ccccc21,University_of_Athens,12.93
Cc1nnc2n1-c1ccc(Br)cc1C(c1ccccn1)=NC2,University_of_Athens,6.27
O=C(c1cccc2ccccc12)c1cn(CCCCO)c2ccccc12,University_of_Athens,9.56
CC(C)C(NC(=O)c1nn(CC2CCCCC2)c2ccccc12)C(N)=O,University_of_Athens,11.27
CCCCCn1cc(C(=O)c2cccc3ccccc23)cc1-c1cccc(F)c1,University_of_Athens,12.99
COc1ccccc1CC(=O)c1cn(CCC2CCCCC2)c2ccccc12,University_of_Athens,13.03
C=C(C)C(C)(C)CC(=O)c1cn(CCCCCF)c2ccccc12,University_of_Athens,11.59
O=C(Oc1cccc2cccnc12)c1cn(CC2CCCCC2)c2ccccc12,University_of_Athens,12.45
O=C1CN=C(c2ccccc2Cl)c2cc(Br)ccc2N1,University_of_Athens,8.93
CNCCC(Oc1ccccc1C)c1ccccc1,University_of_Athens,7.63
CC1(C)C(C(=O)c2cn(CCCCCF)c3ccccc23)C1(C)C,University_of_Athens,11.91
CCCCCn1cc(C(=O)C23CC4CC(CC(C4)C2)C3)c2ccccc21,University_of_Athens,13.69
CCC(C)Cn1cc(C(=O)c2cccc3ccccc23)c2ccccc21,University_of_Athens,12.31
CN1CCCCC1Cn1cc(C(=O)c2cccc3ccccc23)c2ccccc21,University_of_Athens,8.09
O=C(c1cccc2ccccc12)c1nc2ccccc2n1CCCCCF,University_of_Athens,11.62
CCC1CN2CCc3c([nH]c4cccc(OC)c34)C2CC1C(=COC)C(=O)OC,University_of_Athens,6.23
CC(N)Cc1ccccc1,University_of_Athens,4.16
